GROUP,DEVICE,NUM,UID,X,Y,Z,T_X,T_Y,T_Z,PI IP,NODE ID,DEVICE_TYPE,CONFIG,INSTALLED,NODE_TYPE,CONTROL IP
TG:2:HU:2,SD,1,16,240,240,240,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,sensor,ENVELOPEPIN 17;,,HU,172.23.0.99
TG:2:HU:2,DR,3,29,250,250,250,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,MO,1,25,260,260,260,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,MO,6,31,270,270,270,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,MO,5,26,280,280,280,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,MO,4,21,290,290,290,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,DR,2,22,300,300,300,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,MO,3,6,310,310,310,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,MO,2,32,320,320,320,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,DR,1,9,330,330,330,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,NC1,--,--,340,340,340,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,NC2,--,--,350,350,350,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,PSB,--,--,360,360,360,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,HC1,--,--,370,370,370,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,HC2,--,--,380,380,380,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,LC2,--,--,390,390,390,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,LC1,--,--,400,400,400,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:1,DR,2,22,410,410,410,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,DR,3,29,420,420,420,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,MO,6,31,430,430,430,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,MO,5,26,440,440,440,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,MO,4,21,450,450,450,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,MO,3,6,460,460,460,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,MO,2,32,470,470,470,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,MO,1,25,480,480,480,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,DR,1,9,490,490,490,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,HC2,--,--,500,500,500,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,NC1,--,--,510,510,510,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,NC2,--,--,520,520,520,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,RPi,--,--,530,530,530,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,LC1,--,--,540,540,540,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,LC2,--,--,550,550,550,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,PSB,--,--,560,560,560,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,HC1,--,--,570,570,570,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:1:HU:2,DR,3,29,580,580,580,218302.2279,11893.1642,3914.298384,172.23.0.81,379766,actuator,,,HU,172.23.0.99
TG:3:HU:3,NC1,--,--,590,590,590,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:3,NC2,--,--,600,600,600,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:3,PSB,--,--,610,610,610,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:3,HC1,--,--,620,620,620,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:3,HC2,--,--,630,630,630,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:3,LC2,--,--,640,640,640,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:2,SD,1,16,650,650,650,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,sensor,ENVELOPEPIN 17;,,HU,172.23.0.99
TG:3:HU:3,LC1,--,--,660,660,660,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:3,AMP1,--,--,670,670,670,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:3,AMP2,--,--,680,680,680,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:3,OS,--,--,690,690,690,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:3,LS,--,--,700,700,700,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:3,LC2,--,--,710,710,710,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:3,DA,--,--,720,720,720,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:GN:3,GE,1,18,730,730,730,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,sensor,,,HU,172.23.0.99
TG:3:HU:3,WT,1,3,740,740,740,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,TXPIN 4;,,HU,172.23.0.99
TG:3:HU:3,DR,3,29,750,750,750,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:3,MO,6,31,760,760,760,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:3,MO,5,26,770,770,770,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:3,MO,4,21,780,780,780,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:3,DR,2,22,790,790,790,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:3,MO,3,6,800,800,800,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:3,MO,2,32,810,810,810,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:3,MO,1,25,820,820,820,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:3,DR,1,9,830,830,830,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,actuator,,,HU,172.23.0.99
TG:3:HU:2,DR,3,29,840,840,840,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,MO,6,31,850,850,850,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,MO,5,26,860,860,860,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,MO,4,21,870,870,870,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,MO,3,6,880,880,880,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,MO,1,25,890,890,890,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,MO,2,32,900,900,900,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,DR,2,22,910,910,910,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,DR,1,9,920,920,920,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,NC1,--,--,930,930,930,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,NC2,--,--,940,940,940,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,PSB,--,--,950,950,950,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,HC1,--,--,960,960,960,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,HC2,--,--,970,970,970,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,LC2,--,--,980,980,980,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,LC1,--,--,990,990,990,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:1,PSB,--,--,1000,1000,1000,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,HC1,--,--,1010,1010,1010,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,HC2,--,--,1020,1020,1020,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,NC1,--,--,1030,1030,1030,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,NC2,--,--,1040,1040,1040,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,RPi,--,--,1050,1050,1050,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,LC1,--,--,1060,1060,1060,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,LC2,--,--,1070,1070,1070,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,DR,3,29,1080,1080,1080,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,MO,6,31,1090,1090,1090,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,MO,5,26,1100,1100,1100,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,MO,4,21,1110,1110,1110,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,DR,2,22,1120,1120,1120,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,MO,3,6,1130,1130,1130,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,MO,2,32,1140,1140,1140,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,MO,1,25,1150,1150,1150,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,DR,1,9,1160,1160,1160,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:4:HU:3,LC1,--,--,1170,1170,1170,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:3,NC1,--,--,1180,1180,1180,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:3,NC2,--,--,1190,1190,1190,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:3,PSB,--,--,1200,1200,1200,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:3,HC1,--,--,1210,1210,1210,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:3,HC2,--,--,1220,1220,1220,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:2,SD,1,16,1230,1230,1230,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,sensor,ENVELOPEPIN 17;,,HU,172.23.0.99
TG:4:HU:3,LC2,--,--,1240,1240,1240,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:3,AMP1,--,--,1250,1250,1250,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:3,AMP2,--,--,1260,1260,1260,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:3,OS,--,--,1270,1270,1270,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:3,LS,--,--,1280,1280,1280,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:3,LC2,--,--,1290,1290,1290,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:3,DA,--,--,1300,1300,1300,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:3,WT,1,3,1310,1310,1310,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,TXPIN 4;,,HU,172.23.0.99
TG:4:GN:3,GE,1,18,1320,1320,1320,218302.2279,11893.1642,3914.298384,172.23.0.84,393053,sensor,,,HU,172.23.0.99
TG:4:HU:3,DR,3,29,1330,1330,1330,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:3,MO,6,31,1340,1340,1340,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:3,MO,5,26,1350,1350,1350,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:3,MO,4,21,1360,1360,1360,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:3,MO,3,6,1370,1370,1370,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:3,DR,2,22,1380,1380,1380,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:3,MO,2,32,1390,1390,1390,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:3,MO,1,25,1400,1400,1400,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:3,DR,1,9,1410,1410,1410,218302.2279,11893.1642,3914.298384,172.23.0.84,379755,actuator,,,HU,172.23.0.99
TG:4:HU:2,LC2,--,--,1420,1420,1420,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,LC1,--,--,1430,1430,1430,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,NC1,--,--,1440,1440,1440,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,NC2,--,--,1450,1450,1450,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,PSB,--,--,1460,1460,1460,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,HC2,--,--,1470,1470,1470,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,HC1,--,--,1480,1480,1480,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,DR,3,29,1490,1490,1490,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,MO,6,31,1500,1500,1500,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,MO,5,26,1510,1510,1510,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,MO,4,21,1520,1520,1520,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,MO,3,6,1530,1530,1530,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,DR,2,22,1540,1540,1540,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,MO,2,32,1550,1550,1550,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,MO,1,25,1560,1560,1560,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,DR,1,9,1570,1570,1570,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:1,PSB,--,--,1580,1580,1580,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,HC1,--,--,1590,1590,1590,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,HC2,--,--,1600,1600,1600,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,NC1,--,--,1610,1610,1610,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,NC2,--,--,1620,1620,1620,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,RPi,--,--,1630,1630,1630,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,LC1,--,--,1640,1640,1640,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,LC2,--,--,1650,1650,1650,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,MO,6,31,1660,1660,1660,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,MO,5,26,1670,1670,1670,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,MO,4,21,1680,1680,1680,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,MO,3,6,1690,1690,1690,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,MO,2,32,1700,1700,1700,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,MO,1,25,1710,1710,1710,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,DR,3,29,1720,1720,1720,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,DR,2,22,1730,1730,1730,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,DR,1,9,1740,1740,1740,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:5:HU:1,DR,3,29,1750,1750,1750,218302.2279,11893.1642,3914.298384,172.23.0.85,379772,actuator,,,HU,172.23.0.99
TG:5:HU:1,MO,6,31,1760,1760,1760,218302.2279,11893.1642,3914.298384,172.23.0.85,379772,actuator,,,HU,172.23.0.99
TG:5:HU:1,MO,5,26,1770,1770,1770,218302.2279,11893.1642,3914.298384,172.23.0.85,379772,actuator,,,HU,172.23.0.99
TG:5:HU:1,MO,4,21,1780,1780,1780,218302.2279,11893.1642,3914.298384,172.23.0.85,379772,actuator,,,HU,172.23.0.99
TG:5:HU:1,MO,3,6,1790,1790,1790,218302.2279,11893.1642,3914.298384,172.23.0.85,379772,actuator,,,HU,172.23.0.99
TG:5:HU:1,DR,2,22,1800,1800,1800,218302.2279,11893.1642,3914.298384,172.23.0.85,379772,actuator,,,HU,172.23.0.99
TG:5:HU:1,MO,1,25,1810,1810,1810,218302.2279,11893.1642,3914.298384,172.23.0.85,379772,actuator,,,HU,172.23.0.99
TG:5:HU:1,MO,2,32,1820,1820,1820,218302.2279,11893.1642,3914.298384,172.23.0.85,379772,actuator,,,HU,172.23.0.99
TG:5:HU:1,DR,1,9,1830,1830,1830,218302.2279,11893.1642,3914.298384,172.23.0.85,379772,actuator,,,HU,172.23.0.99
TG:5:HU:1,LC2,--,--,1840,1840,1840,218302.2279,11893.1642,3914.298384,172.23.0.85,379772,actuator,,,HU,172.23.0.99
TG:5:HU:1,HC1,--,--,1850,1850,1850,218302.2279,11893.1642,3914.298384,172.23.0.85,379772,actuator,,,HU,172.23.0.99
TG:5:HU:1,PSB,--,--,1860,1860,1860,218302.2279,11893.1642,3914.298384,172.23.0.85,379772,actuator,,,HU,172.23.0.99
TG:5:HU:1,HC2,--,--,1870,1870,1870,218302.2279,11893.1642,3914.298384,172.23.0.85,379772,actuator,,,HU,172.23.0.99
TG:5:HU:1,LC1,--,--,1880,1880,1880,218302.2279,11893.1642,3914.298384,172.23.0.85,379772,actuator,,,HU,172.23.0.99
TG:5:HU:1,RPi,--,--,1890,1890,1890,218302.2279,11893.1642,3914.298384,172.23.0.85,379772,actuator,,,HU,172.23.0.99
TG:5:HU:1,NC2,--,--,1900,1900,1900,218302.2279,11893.1642,3914.298384,172.23.0.85,379772,actuator,,,HU,172.23.0.99
TG:5:HU:1,NC1,--,--,1910,1910,1910,218302.2279,11893.1642,3914.298384,172.23.0.85,379772,actuator,,,HU,172.23.0.99
TG:5:HU:2,LC1,--,--,1920,1920,1920,218302.2279,11893.1642,3914.298384,172.23.0.85,393076,actuator,,,HU,172.23.0.99
