GROUP,DEVICE,NUM,UID,X,Y,Z,T_X,T_Y,T_Z,PI IP,NODE ID,DEVICE_TYPE,CONFIG,INSTALLED,NODE_TYPE,CONTROL IP
TG:2:HU:3,SD,1,16,1796.6568,639.13776,-1347.348682,218302.2279,11893.1642,3914.298384,172.23.0.82,393050,sensor,ENVELOPEPIN 17;,,HU,172.23.0.99
TG:2:HU:2,DR,3,29,2294.0572,1301.34134,-569.466414,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,MO,1,25,2140.8835,1164.43891,-893.720393,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,MO,6,31,2151.3337,1206.34134,-751.922799,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,MO,5,26,2284.6017,1225.4816,-689.921352,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,MO,4,21,2407.4265,1202.66072,-769.69973,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,DR,2,22,2510.5758,1176.61413,-996.328968,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,MO,3,6,2396.9808,1160.72042,-911.483987,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,MO,2,32,2263.7121,1141.63769,-973.507324,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,DR,1,9,2017.1924,1183.81442,-962.126763,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,NC1,--,--,1902.5819,713.02053,-1689.009061,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,NC2,--,--,1920.2524,664.69903,-1573.291916,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,PSB,--,--,1974.818,635.93456,-1558.987438,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,HC1,--,--,2029.3836,607.17009,-1544.682959,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,HC2,--,--,2122.0967,610.73514,-1626.04483,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,LC2,--,--,2103.1738,646.28414,-1747.508291,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:2,LC1,--,--,1994.0426,703.81308,-1776.117248,218302.2279,11893.1642,3914.298384,172.23.0.82,393151,actuator,,,HU,172.23.0.99
TG:2:HU:1,DR,2,22,2221.3307,1146.01264,-1170.438769,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,DR,3,29,1758.3046,1316.57301,-1136.30942,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,MO,6,31,1863.7988,1303.39021,-1362.972592,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,MO,5,26,1858.5629,1260.7734,-1221.101982,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,MO,4,21,1976.119,1195.21768,-1159.016597,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,MO,3,6,2098.896,1172.22409,-1238.827721,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,MO,2,32,2104.1141,1214.80714,-1380.711593,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,MO,1,25,1986.5793,1280.41635,-1442.775203,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,DR,1,9,2004.9346,1354.37495,-1563.384944,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,HC2,--,--,1454.4621,897.63147,-1659.842431,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,NC1,--,--,1472.0835,849.36172,-1544.096199,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,NC2,--,--,1581.2031,791.84703,-1515.414699,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,RPi,--,--,1626.9523,787.22455,-1558.947064,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,LC1,--,--,1672.7014,782.60207,-1602.47943,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,LC2,--,--,1655.08,830.87181,-1718.225661,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,PSB,--,--,1600.5202,859.62916,-1732.566412,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:2:HU:1,HC1,--,--,1545.9603,888.38651,-1746.907162,218302.2279,11893.1642,3914.298384,172.23.0.82,393150,actuator,,,HU,172.23.0.99
TG:1:HU:2,DR,3,29,2722.2683,1952.60491,-424.753692,218302.2279,11893.1642,3914.298384,172.23.0.81,379766,actuator,,,HU,172.23.0.99
TG:3:HU:3,NC1,--,--,1089.8342,2143.24477,-1722.790717,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,NC2,--,--,1015.6492,2070.38606,-1650.500525,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,PSB,--,--,1011.3487,2008.27678,-1662.04873,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,HC1,--,--,1007.0481,1946.16751,-1673.596934,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,HC2,--,--,1072.6319,1894.80768,-1768.983536,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,LC2,--,--,1146.8168,1967.66639,-1841.273727,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,SD,1,16,1151.1174,2029.77567,-1829.725523,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,sensor,ENVELOPEPIN 17;,,HU,172.23.0.99
TG:3:HU:3,LC1,--,--,1155.418,2091.88494,-1818.177318,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,AMP1,--,--,1489.0642,2194.69617,-1114.605016,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,AMP2,--,--,1549.6868,2087.05707,-1086.740944,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,OS,--,--,1517.0624,2033.23753,-1079.774926,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,LS,--,--,1484.4381,1979.41798,-1072.808908,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,LC2,--,--,1421.5024,1979.41798,-1079.774926,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,DA,--,--,1358.5668,1979.41798,-1086.740944,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:GE:3,GE,1,18,1297.9443,2087.05707,-1114.605016,218302.2279,11893.1642,3914.298384,172.23.0.83,393055,sensor,,,HU,172.23.0.99
TG:3:HU:3,WT,1,3,1363.193,2194.69617,-1128.537052,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,DR,3,29,1680.8326,1981.08213,-513.509047,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,MO,6,31,1567.4585,1885.25321,-715.107972,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,MO,5,26,1633.9196,1866.24722,-583.987563,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,MO,4,21,1686.5,1732.91582,-546.177223,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,DR,2,22,1755.3192,1503.93123,-620.408982,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,MO,3,6,1672.5623,1618.571,-639.470904,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,MO,2,32,1606.0641,1637.572,-770.575934,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,MO,1,25,1553.5399,1770.91691,-808.407482,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:3,DR,1,9,1525.9447,1797.39981,-945.850776,218302.2279,11893.1642,3914.298384,172.23.0.83,393075,actuator,,,HU,172.23.0.99
TG:3:HU:2,DR,3,29,1626.1274,1523.36214,-934.195798,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,MO,6,31,1552.497,1685.32231,-1110.357041,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,MO,5,26,1604.9589,1552.00441,-1072.344318,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,MO,4,21,1671.2634,1466.74899,-1173.865449,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,MO,3,6,1685.1235,1514.82193,-1313.392397,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,MO,1,25,1566.3907,1733.41602,-1249.875985,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,MO,2,32,1632.7161,1648.16666,-1351.395454,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,DR,2,22,1780.6104,1451.73159,-1398.58023,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,DR,1,9,1551.9033,1872.88238,-1276.212214,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,NC1,--,--,1384.9156,2086.59974,-2104.534627,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,NC2,--,--,1310.915,2013.17756,-2032.62655,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,PSB,--,--,1306.8392,1951.10382,-2044.444172,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,HC1,--,--,1302.7634,1889.03008,-2056.261794,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,HC2,--,--,1377.4416,1839.14115,-2140.893094,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,LC2,--,--,1442.613,1911.72694,-2223.713191,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:2,LC1,--,--,1450.7646,2035.87443,-2200.077947,218302.2279,11893.1642,3914.298384,172.23.0.83,393052,actuator,,,HU,172.23.0.99
TG:3:HU:1,PSB,--,--,1384.0746,2413.08698,-2014.879863,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,HC1,--,--,1388.1605,2475.16679,-2003.097724,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,HC2,--,--,1322.3411,2525.95286,-1907.566293,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,NC1,--,--,1248.3498,2452.57929,-1835.599142,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,NC2,--,--,1240.1778,2328.41965,-1859.163421,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,RPi,--,--,1273.0875,2303.02662,-1906.929137,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,LC1,--,--,1305.9972,2277.63359,-1954.694852,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,LC2,--,--,1379.9886,2351.00716,-2026.662003,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,DR,3,29,1607.9989,2205.32532,-1312.575772,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,MO,6,31,1728.8636,2192.33304,-1531.440902,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,MO,5,26,1639.2249,2131.23292,-1430.433131,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,MO,4,21,1615.7827,1984.87133,-1431.004208,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,DR,2,22,1690.3129,1759.09478,-1509.429881,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,MO,3,6,1681.9376,1899.61522,-1532.629211,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,MO,2,32,1771.5457,1960.72511,-1633.661605,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,MO,1,25,1795.0329,2107.07693,-1633.049624,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:3:HU:1,DR,1,9,1908.1413,2158.77872,-1702.956108,218302.2279,11893.1642,3914.298384,172.23.0.83,393049,actuator,,,HU,172.23.0.99
TG:4:HU:3,LC1,--,--,2223.015,3228.13556,-1406.243077,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,NC1,--,--,2199.8843,3266.82724,-1287.897839,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,NC2,--,--,2080.5203,3282.40285,-1248.561957,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,PSB,--,--,2032.4036,3270.84481,-1288.066634,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,HC1,--,--,1984.287,3259.28677,-1327.571312,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,HC2,--,--,2007.4177,3220.59509,-1445.91655,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,SD,1,16,2174.8984,3216.57752,-1445.747755,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,sensor,ENVELOPEPIN 17;,,HU,172.23.0.99
TG:4:HU:3,LC2,--,--,2126.7817,3205.01949,-1485.252432,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,AMP1,--,--,2135.5561,2835.73217,-857.697696,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,AMP2,--,--,2196.1786,2728.09307,-829.833624,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,OS,--,--,2163.5542,2674.27353,-822.867606,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,LS,--,--,2130.9299,2620.45398,-815.901588,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,LC2,--,--,2067.9943,2620.45398,-822.867606,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,DA,--,--,2005.0586,2620.45398,-829.833624,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,WT,1,3,2009.6848,2835.73217,-871.629732,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:GE:3,GE,1,18,1944.4361,2728.09307,-857.697696,218302.2279,11893.1642,3914.298384,172.23.0.84,379761,sensor,,,HU,172.23.0.99
TG:4:HU:3,DR,3,29,1882.9362,2253.77225,-440.639508,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,MO,6,31,1828.9853,2397.8952,-638.115791,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,MO,5,26,1794.5551,2285.26113,-548.121309,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,MO,4,21,1695.3438,2183.80949,-590.97301,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,MO,3,6,1630.5155,2195.02965,-723.804113,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,DR,2,22,1566.9344,2079.90826,-779.111096,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,MO,2,32,1664.9194,2307.68889,-813.781026,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,MO,1,25,1764.1746,2409.10338,-770.951268,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:3,DR,1,9,1824.3675,2492.37613,-869.925808,218302.2279,11893.1642,3914.298384,172.23.0.84,393149,actuator,,,HU,172.23.0.99
TG:4:HU:2,LC2,--,--,2356.1537,3068.33583,-1892.180662,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,LC1,--,--,2451.9273,3091.62603,-1812.665487,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,NC1,--,--,2428.1037,3130.29284,-1694.449653,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,NC2,--,--,2308.5065,3145.66946,-1655.748995,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,PSB,--,--,2260.6197,3134.02436,-1695.506582,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,HC2,--,--,2237.1274,3072.24973,-1845.355606,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,HC1,--,--,2212.7329,3122.37926,-1735.26417,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,DR,3,29,1641.4122,2315.22259,-1012.799975,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,MO,6,31,1805.8192,2495.21969,-1069.867247,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,MO,5,26,1706.4912,2393.80103,-1112.517825,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,MO,4,21,1704.1893,2346.85649,-1253.096017,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,MO,3,6,1801.2291,2401.31607,-1351.015877,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,DR,2,22,1823.9485,2329.66251,-1472.278837,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,MO,2,32,1900.5998,2502.69173,-1308.35411,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,MO,1,25,1902.8881,2549.65325,-1167.776408,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:2,DR,1,9,2019.831,2615.41425,-1119.256446,218302.2279,11893.1642,3914.298384,172.23.0.84,393071,actuator,,,HU,172.23.0.99
TG:4:HU:1,PSB,--,--,2659.7579,3200.98849,-1457.867702,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,HC1,--,--,2707.6674,3212.63957,-1418.139237,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,HC2,--,--,2683.9108,3251.30395,-1299.909112,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,NC1,--,--,2564.3353,3266.66618,-1261.135916,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,NC2,--,--,2468.5163,3243.36402,-1340.592846,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,RPi,--,--,2480.3946,3224.03183,-1399.707909,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,LC1,--,--,2492.2729,3204.69964,-1458.822971,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,LC2,--,--,2611.8484,3189.33741,-1497.596167,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,MO,6,31,2453.5834,2654.23321,-1213.369721,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
TG:4:HU:1,MO,5,26,2326.413,2676.32814,-1140.497443,218302.2279,11893.1642,3914.298384,172.23.0.84,379759,actuator,,,HU,172.23.0.99
